0,2629.3040664233754
1,1608.0552104524393
2,1489.568310267267
3,1488.7375265977034
4,1488.711990541033
5,1488.6356003347091
6,1488.5517358873346
7,1488.4509727405175
8,1488.3253481970446
9,1488.1613395173563
10,1487.9328276758251
11,1487.5797485235705
12,1486.9236373041506
13,1485.0725447335656
14,1493.575717249744
15,1488.6178492251802
16,1488.661380894186
17,1488.4438456288335
18,1488.2261503888944
19,1488.0024869659696
20,1487.6887361089755
21,1487.162756291954
22,1486.1461830159537
23,1484.085067203516
24,1480.498502647058
25,1475.5673582060224
26,1474.3403188485747
27,1478.123713908971
28,1474.1730141314515
29,1469.3697115730133
30,1467.5930028533865
31,1457.478020847227
32,1463.158124657477
33,1440.475243607641
34,1454.6076122223467
35,1491.0379368146923
36,1487.3834740042823
37,1484.7455518674687
38,1444.9155240897837
39,1491.6275609269874
40,1487.3285364854733
41,1487.892819309428
42,1487.336125781724
43,1485.8926402259935
44,1484.5605294060415
45,1468.493418363442
46,1423.2802865044243
47,1394.0916706009675
48,1407.5411293727968
49,1410.7596436071842
50,1398.5950566829329
51,1381.6654574834274
52,1363.2658903398674
53,1351.0983258536726
54,1351.2849610137578
55,1345.7050644401324
56,1341.1144412874437
57,1337.3658636047896
58,1334.362839340466
59,1331.9318214721786
60,1329.9091267100966
61,1328.1803161806613
62,1326.6700568614574
63,1325.328180882777
64,1324.120990141423
65,1323.0260811710493
66,1322.028981414342
67,1321.1208795790842
68,1320.2970848840994
69,1319.5558962974392
70,1318.8975890126721
71,1318.3232936296076
72,1317.8336656270515
73,1317.4274322489393
74,1317.10010418008
75,1316.8431562393598
76,1316.643614336738
77,1316.4833365683944
78,1316.3366354578254
79,1316.1637309776013
80,1315.8933845796053
81,1315.380950161036
82,1314.4273956806956
83,1313.6321999878753
84,1313.0908954541392
85,1311.6878044283499
86,1310.184208180507
87,1309.608633262332
88,1310.508896339032
89,1309.858772844523
90,1309.9623261963857
91,1308.8538945360237
92,1306.810977560372
93,1310.0345884140022
94,1303.9722107017892
95,1298.140037901769
96,1304.0585303315054
97,1304.0163446450788
98,1302.411068141715
99,1301.346280380277
100,1294.8588606855687
101,1289.234366425834
102,1293.3722058995534
103,1279.2174877918865
104,1282.3199164890234
105,1275.0815344019798
106,1272.8966100847654
107,1298.9508267070269
108,1275.28931198855
109,1274.7341548943084
110,1265.7096890373618
111,1280.5439351158334
112,1274.3645437125863
113,1274.518440142329
114,1273.2656050502092
115,1270.8800404746898
116,1269.5163497245844
117,1268.8350377545294
118,1261.4933962595044
119,1271.5506598203115
120,1273.803891518411
121,1261.2236496723372
122,1262.3522654207961
123,1259.5451754034336
124,1263.995135911815
125,1267.5153235541507
126,1258.2279559837452
127,1251.7377471255895
128,1245.613580263395
129,1240.2099855075944
130,1238.2064280634504
131,1238.9330570726995
132,1237.5141365175791
133,1237.4121897578348
134,1236.0761519292291
135,1237.2952185843678
136,1235.1402363873372
137,1244.6700239388936
138,1235.993963779022
139,1251.6257624883199
140,1231.8867088176926
141,1243.0662757598363
142,1234.7400344032958
143,1242.121693029041
144,1235.2637968617523
145,1244.0028341216375
146,1234.3853987503032
147,1243.4403049049822
148,1234.185092881365
149,1243.3088991299103
150,1233.967865796632
151,1243.288318086148
152,1233.8360563659899
153,1243.290311601433
154,1233.760574739901
155,1243.2425660636363
156,1233.7108339061278
157,1243.1548650511404
158,1233.6694690776174
159,1243.0873232230883
160,1233.631837960626
161,1243.1150969968987
162,1233.599030678251
163,1243.3303024930974
164,1233.5761146626319
165,1243.7233553366414
166,1233.547059747586
167,1243.0940465830847
168,1233.3802001739373
169,1238.5151168237574
170,1234.0292832376842
171,1251.770928362141
172,1231.1259443789957
173,1232.976291547941
174,1238.7431043793122
175,1234.5263835047458
176,1254.535824374163
177,1234.14852911268
178,1250.8610850542957
179,1234.1614925884578
180,1247.4590000558821
181,1234.529168327298
182,1245.4283109855146
183,1235.7534859190328
184,1248.7052742124833
185,1235.5494696249887
186,1240.543539109635
187,1236.9831161307525
188,1241.8124598731333
189,1235.503627707035
190,1242.185044552376
191,1237.1356546081824
192,1237.1363281220401
193,1236.7010606952683
194,1238.6316648876527
195,1236.389605327396
196,1237.5958216548147
197,1237.9386934304932
198,1235.5991212299982
199,1239.9499994073722
200,1235.4347450519429
201,1239.4799185433067
202,1235.7817241477198
203,1238.628629202727
204,1238.141389072785
205,1239.695974877503
206,1235.1987696684068
207,1237.572990022102
208,1231.8720870656664
209,1239.390716034272
210,1238.0627190874404
211,1240.006950373767
212,1239.902323587345
213,1234.4277986678358
214,1242.6638685292985
215,1241.0399091154363
216,1237.5054620556002
217,1238.201172464926
218,1237.6325792631535
219,1239.3546602053862
220,1238.9391874096152
221,1240.5521445741977
222,1239.118162280828
223,1240.1211755160648
224,1237.130806720359
225,1244.7578866307233
226,1235.8475240074386
227,1239.83773527266
228,1241.0478911009718
229,1236.0873236490695
230,1236.9082139804184
231,1237.3453804834708
232,1235.30498776253
233,1242.9110347376325
234,1230.886766148587
235,1240.9558959579663
236,1236.8707892583884
237,1232.5276809140705
238,1243.4493612869853
239,1230.0043684049338
240,1242.1058743833712
241,1232.2938794126715
242,1238.9504643395496
243,1238.7946175827715
244,1239.3681455783887
245,1239.452837868115
246,1242.721548889436
247,1240.2018883019664
248,1235.6224925526758
